date,question,profil,réponse,ratio
01/06/2011,Economique,95 - Val d'Oise,Pas vraiment satisfait,"25,10"
01/06/2011,Transport,Total,Pas du tout satisfait,"12,30"
01/06/2011,Transport,Homme,Pas du tout satisfait,"12,10"
01/06/2011,Transport,Femme,Pas du tout satisfait,"12,60"
01/06/2011,Transport,18 - 24 ans,Pas du tout satisfait,"10,30"
01/06/2011,Transport,25 - 34 ans,Pas du tout satisfait,"16,20"
01/06/2011,Transport,35 - 49 ans,Pas du tout satisfait,"11,40"
01/06/2011,Transport,50 - 64 ans,Pas du tout satisfait,"12,70"
01/06/2011,Transport,65 ans et +,Pas du tout satisfait,"9,80"
01/06/2011,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Pas du tout satisfait,"9,50"
01/06/2011,Transport,"Profession intermédiaire (technicien, agent de maitrise)",Pas du tout satisfait,"14,30"
01/06/2011,Transport,Employé et personnel de service,Pas du tout satisfait,"15,50"
01/06/2011,Transport,Ouvrier qualifié et non qualifié,Pas du tout satisfait,"14,40"
01/06/2011,Transport,Retraité,Pas du tout satisfait,"10,70"
01/06/2011,Transport,75 - Paris,Pas du tout satisfait,"4,30"
01/06/2011,Transport,77 - Seine et Marne,Pas du tout satisfait,"19,60"
01/06/2011,Transport,78 - Yvelines,Pas du tout satisfait,"11,70"
01/06/2011,Transport,91 - Essonne,Pas du tout satisfait,"15,40"
01/06/2011,Transport,92 - Hauts-de-seine,Pas du tout satisfait,"8,80"
01/06/2011,Transport,93 - Seine-Saint-Denis,Pas du tout satisfait,"14,60"
01/06/2011,Transport,94 - Val-de-Marne,Pas du tout satisfait,"12,80"
01/06/2011,Transport,95 - Val d'Oise,Pas du tout satisfait,"17,80"
01/06/2011,Environnement,Total,Pas du tout satisfait,"11,80"
01/06/2011,Environnement,Homme,Pas du tout satisfait,"10,40"
01/06/2011,Environnement,Femme,Pas du tout satisfait,"13,00"
01/06/2011,Environnement,18 - 24 ans,Pas du tout satisfait,"6,70"
01/06/2011,Environnement,25 - 34 ans,Pas du tout satisfait,"14,30"
01/06/2011,Environnement,35 - 49 ans,Pas du tout satisfait,"12,90"
01/06/2011,Environnement,50 - 64 ans,Pas du tout satisfait,"12,00"
01/06/2011,Environnement,65 ans et +,Pas du tout satisfait,"9,60"
01/06/2011,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Pas du tout satisfait,"11,40"
01/06/2011,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",Pas du tout satisfait,"8,40"
01/06/2011,Environnement,Employé et personnel de service,Pas du tout satisfait,"10,40"
01/06/2011,Environnement,Ouvrier qualifié et non qualifié,Pas du tout satisfait,"12,80"
01/06/2011,Environnement,Retraité,Pas du tout satisfait,"11,40"
01/06/2011,Environnement,75 - Paris,Pas du tout satisfait,"12,80"
01/06/2011,Environnement,77 - Seine et Marne,Pas du tout satisfait,"7,60"
01/06/2011,Environnement,78 - Yvelines,Pas du tout satisfait,"12,40"
01/06/2011,Environnement,91 - Essonne,Pas du tout satisfait,"14,40"
01/06/2011,Environnement,92 - Hauts-de-seine,Pas du tout satisfait,"6,70"
01/06/2011,Environnement,93 - Seine-Saint-Denis,Pas du tout satisfait,"16,90"
01/06/2011,Environnement,94 - Val-de-Marne,Pas du tout satisfait,"14,40"
01/06/2011,Environnement,95 - Val d'Oise,Pas du tout satisfait,"8,50"
01/06/2011,Economique,Total,Pas du tout satisfait,"9,60"
01/06/2011,Economique,Homme,Pas du tout satisfait,"10,80"
01/06/2011,Economique,Femme,Pas du tout satisfait,"8,40"
01/06/2011,Economique,18 - 24 ans,Pas du tout satisfait,"6,30"
01/06/2011,Economique,25 - 34 ans,Pas du tout satisfait,"8,10"
01/06/2011,Economique,35 - 49 ans,Pas du tout satisfait,"13,30"
01/06/2011,Economique,50 - 64 ans,Pas du tout satisfait,"9,80"
01/06/2011,Economique,65 ans et +,Pas du tout satisfait,"6,90"
01/06/2011,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Pas du tout satisfait,"5,80"
01/06/2011,Economique,"Profession intermédiaire (technicien, agent de maitrise)",Pas du tout satisfait,"8,40"
01/06/2011,Economique,Employé et personnel de service,Pas du tout satisfait,"6,80"
01/06/2011,Economique,Ouvrier qualifié et non qualifié,Pas du tout satisfait,"15,00"
01/06/2011,Economique,Retraité,Pas du tout satisfait,"10,50"
01/06/2011,Economique,75 - Paris,Pas du tout satisfait,"7,30"
01/06/2011,Economique,77 - Seine et Marne,Pas du tout satisfait,"12,60"
01/06/2011,Economique,78 - Yvelines,Pas du tout satisfait,"12,30"
01/06/2011,Economique,91 - Essonne,Pas du tout satisfait,"4,80"
01/06/2011,Economique,92 - Hauts-de-seine,Pas du tout satisfait,"7,10"
01/06/2011,Economique,93 - Seine-Saint-Denis,Pas du tout satisfait,"18,00"
01/06/2011,Economique,94 - Val-de-Marne,Pas du tout satisfait,"5,80"
01/06/2011,Economique,95 - Val d'Oise,Pas du tout satisfait,"8,40"
01/06/2011,Transport,Total,(Ne se prononce pas),"15,60"
01/06/2011,Transport,Homme,(Ne se prononce pas),"16,30"
01/06/2011,Transport,Femme,(Ne se prononce pas),"14,80"
01/06/2011,Transport,18 - 24 ans,(Ne se prononce pas),"3,90"
01/06/2011,Transport,25 - 34 ans,(Ne se prononce pas),"11,10"
01/06/2011,Transport,35 - 49 ans,(Ne se prononce pas),"18,10"
01/06/2011,Transport,50 - 64 ans,(Ne se prononce pas),"16,80"
01/06/2011,Transport,65 ans et +,(Ne se prononce pas),"24,10"
01/06/2011,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",(Ne se prononce pas),"9,10"
01/06/2011,Transport,"Profession intermédiaire (technicien, agent de maitrise)",(Ne se prononce pas),"13,50"
01/06/2011,Transport,Employé et personnel de service,(Ne se prononce pas),"14,40"
01/06/2011,Transport,Ouvrier qualifié et non qualifié,(Ne se prononce pas),"15,80"
01/06/2011,Transport,Retraité,(Ne se prononce pas),"21,80"
01/06/2011,Transport,75 - Paris,(Ne se prononce pas),"6,40"
01/06/2011,Transport,77 - Seine et Marne,(Ne se prononce pas),"24,60"
01/06/2011,Transport,78 - Yvelines,(Ne se prononce pas),"16,70"
01/06/2011,Transport,91 - Essonne,(Ne se prononce pas),"27,10"
01/06/2011,Transport,92 - Hauts-de-seine,(Ne se prononce pas),"12,80"
01/06/2011,Transport,93 - Seine-Saint-Denis,(Ne se prononce pas),"11,90"
01/06/2011,Transport,94 - Val-de-Marne,(Ne se prononce pas),"17,30"
01/06/2011,Transport,95 - Val d'Oise,(Ne se prononce pas),"16,50"
01/06/2011,Environnement,Total,(Ne se prononce pas),"1,00"
01/06/2011,Environnement,Homme,(Ne se prononce pas),"0,40"
01/06/2011,Environnement,Femme,(Ne se prononce pas),"1,60"
01/06/2011,Environnement,18 - 24 ans,(Ne se prononce pas),"1,10"
01/06/2011,Environnement,25 - 34 ans,(Ne se prononce pas),"0,80"
01/06/2011,Environnement,35 - 49 ans,(Ne se prononce pas),"0,30"
01/06/2011,Environnement,50 - 64 ans,(Ne se prononce pas),"2,20"
01/06/2011,Environnement,65 ans et +,(Ne se prononce pas),"1,10"
01/06/2011,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",(Ne se prononce pas),"0,60"
01/06/2011,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",(Ne se prononce pas),"1,30"
01/06/2011,Environnement,Employé et personnel de service,(Ne se prononce pas),"1,00"
01/06/2011,Environnement,Ouvrier qualifié et non qualifié,(Ne se prononce pas),"0,00"
01/06/2011,Environnement,Retraité,(Ne se prononce pas),"1,20"
01/06/2011,Environnement,75 - Paris,(Ne se prononce pas),"1,10"
01/06/2011,Environnement,77 - Seine et Marne,(Ne se prononce pas),"1,40"
01/06/2011,Environnement,78 - Yvelines,(Ne se prononce pas),"0,80"
01/06/2011,Environnement,91 - Essonne,(Ne se prononce pas),"2,10"
01/06/2011,Environnement,92 - Hauts-de-seine,(Ne se prononce pas),"0,00"
01/06/2011,Environnement,93 - Seine-Saint-Denis,(Ne se prononce pas),"0,80"
01/06/2011,Environnement,94 - Val-de-Marne,(Ne se prononce pas),"2,30"
01/06/2011,Environnement,95 - Val d'Oise,(Ne se prononce pas),"0,00"
01/06/2011,Economique,Total,(Ne se prononce pas),"8,70"
01/06/2011,Economique,Homme,(Ne se prononce pas),"7,90"
01/06/2011,Economique,Femme,(Ne se prononce pas),"9,50"
01/06/2011,Economique,18 - 24 ans,(Ne se prononce pas),"6,60"
01/06/2011,Economique,25 - 34 ans,(Ne se prononce pas),"3,80"
01/06/2011,Economique,35 - 49 ans,(Ne se prononce pas),"5,40"
01/06/2011,Economique,50 - 64 ans,(Ne se prononce pas),"8,60"
01/06/2011,Economique,65 ans et +,(Ne se prononce pas),"23,00"
01/06/2011,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",(Ne se prononce pas),"8,20"
01/06/2011,Economique,"Profession intermédiaire (technicien, agent de maitrise)",(Ne se prononce pas),"2,80"
01/06/2011,Economique,Employé et personnel de service,(Ne se prononce pas),"5,10"
01/06/2011,Economique,Ouvrier qualifié et non qualifié,(Ne se prononce pas),"6,80"
01/06/2011,Economique,Retraité,(Ne se prononce pas),"18,70"
01/06/2011,Economique,75 - Paris,(Ne se prononce pas),"10,70"
01/06/2011,Economique,77 - Seine et Marne,(Ne se prononce pas),"8,50"
01/06/2011,Economique,78 - Yvelines,(Ne se prononce pas),"8,30"
01/06/2011,Economique,91 - Essonne,(Ne se prononce pas),"12,60"
01/06/2011,Economique,92 - Hauts-de-seine,(Ne se prononce pas),"9,60"
01/06/2011,Economique,93 - Seine-Saint-Denis,(Ne se prononce pas),"6,20"
01/06/2011,Economique,94 - Val-de-Marne,(Ne se prononce pas),"8,70"
01/06/2011,Economique,95 - Val d'Oise,(Ne se prononce pas),"4,20"
01/08/2011,Transport,Total,ratio,"0,60"
01/08/2011,Transport,Homme,ratio,"0,65"
01/08/2011,Transport,Femme,ratio,"0,55"
01/08/2011,Transport,18 - 24 ans,ratio,"0,65"
01/08/2011,Transport,25 - 34 ans,ratio,"0,56"
01/08/2011,Transport,35 - 49 ans,ratio,"0,58"
01/08/2011,Transport,50 - 64 ans,ratio,"0,54"
01/08/2011,Transport,65 ans et +,ratio,"0,70"
01/08/2011,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ratio,"0,65"
01/08/2011,Transport,"Profession intermédiaire (technicien, agent de maitrise)",ratio,"0,50"
01/08/2011,Transport,Employé et personnel de service,ratio,"0,52"
01/08/2011,Transport,Ouvrier qualifié et non qualifié,ratio,"0,66"
01/08/2011,Transport,Retraité,ratio,"0,65"
01/08/2011,Transport,75 - Paris,ratio,"0,73"
01/08/2011,Transport,77 - Seine et Marne,ratio,"0,47"
01/08/2011,Transport,78 - Yvelines,ratio,"0,51"
01/08/2011,Transport,91 - Essonne,ratio,"0,45"
01/08/2011,Transport,92 - Hauts-de-seine,ratio,"0,64"
01/08/2011,Transport,93 - Seine-Saint-Denis,ratio,"0,64"
01/08/2011,Transport,94 - Val-de-Marne,ratio,"0,65"
01/08/2011,Transport,95 - Val d'Oise,ratio,"0,48"
01/08/2011,Environnement,Total,ratio,"0,60"
01/08/2011,Environnement,Homme,ratio,"0,62"
01/08/2011,Environnement,Femme,ratio,"0,58"
01/08/2011,Environnement,18 - 24 ans,ratio,"0,58"
01/08/2011,Environnement,25 - 34 ans,ratio,"0,51"
01/08/2011,Environnement,35 - 49 ans,ratio,"0,61"
01/08/2011,Environnement,50 - 64 ans,ratio,"0,61"
01/08/2011,Environnement,65 ans et +,ratio,"0,70"
01/08/2011,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ratio,"0,58"
01/08/2011,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",ratio,"0,56"
01/08/2011,Environnement,Employé et personnel de service,ratio,"0,56"
01/08/2011,Environnement,Ouvrier qualifié et non qualifié,ratio,"0,59"
01/08/2011,Environnement,Retraité,ratio,"0,68"
01/08/2011,Environnement,75 - Paris,ratio,"0,54"
01/08/2011,Environnement,77 - Seine et Marne,ratio,"0,67"
01/08/2011,Environnement,78 - Yvelines,ratio,"0,69"
01/08/2011,Environnement,91 - Essonne,ratio,"0,59"
01/08/2011,Environnement,92 - Hauts-de-seine,ratio,"0,57"
01/08/2011,Environnement,93 - Seine-Saint-Denis,ratio,"0,58"
01/08/2011,Environnement,94 - Val-de-Marne,ratio,"0,59"
01/08/2011,Environnement,95 - Val d'Oise,ratio,"0,58"
01/08/2011,Economique,Total,ratio,"0,55"
01/08/2011,Economique,Homme,ratio,"0,58"
01/08/2011,Economique,Femme,ratio,"0,51"
01/08/2011,Economique,18 - 24 ans,ratio,"0,66"
01/08/2011,Economique,25 - 34 ans,ratio,"0,55"
01/08/2011,Economique,35 - 49 ans,ratio,"0,54"
01/08/2011,Economique,50 - 64 ans,ratio,"0,50"
01/08/2011,Economique,65 ans et +,ratio,"0,53"
01/08/2011,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ratio,"0,64"
01/08/2011,Economique,"Profession intermédiaire (technicien, agent de maitrise)",ratio,"0,58"
01/08/2011,Economique,Employé et personnel de service,ratio,"0,56"
01/08/2011,Economique,Ouvrier qualifié et non qualifié,ratio,"0,53"
01/08/2011,Economique,Retraité,ratio,"0,50"
01/08/2011,Economique,75 - Paris,ratio,"0,56"
01/08/2011,Economique,77 - Seine et Marne,ratio,"0,58"
01/08/2011,Economique,78 - Yvelines,ratio,"0,59"
01/08/2011,Economique,91 - Essonne,ratio,"0,52"
01/08/2011,Economique,92 - Hauts-de-seine,ratio,"0,59"
01/08/2011,Economique,93 - Seine-Saint-Denis,ratio,"0,50"
01/08/2011,Economique,94 - Val-de-Marne,ratio,"0,49"
01/08/2011,Economique,95 - Val d'Oise,ratio,"0,53"
01/08/2011,Transport,Total,ST+,"53,10"
01/08/2011,Transport,Homme,ST+,"56,90"
01/08/2011,Transport,Femme,ST+,"49,50"
01/08/2011,Transport,18 - 24 ans,ST+,"64,90"
01/08/2011,Transport,25 - 34 ans,ST+,"52,30"
01/08/2011,Transport,35 - 49 ans,ST+,"50,50"
01/08/2011,Transport,50 - 64 ans,ST+,"47,10"
01/08/2011,Transport,65 ans et +,ST+,"57,60"
01/08/2011,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST+,"62,10"
01/08/2011,Transport,"Profession intermédiaire (technicien, agent de maitrise)",ST+,"46,90"
01/08/2011,Transport,Employé et personnel de service,ST+,"45,00"
01/08/2011,Transport,Ouvrier qualifié et non qualifié,ST+,"58,60"
01/08/2011,Transport,Retraité,ST+,"53,80"
01/08/2011,Transport,75 - Paris,ST+,"70,50"
01/08/2011,Transport,77 - Seine et Marne,ST+,"36,20"
01/08/2011,Transport,78 - Yvelines,ST+,"43,00"
01/08/2011,Transport,91 - Essonne,ST+,"37,30"
01/08/2011,Transport,92 - Hauts-de-seine,ST+,"61,00"
01/08/2011,Transport,93 - Seine-Saint-Denis,ST+,"59,60"
01/08/2011,Transport,94 - Val-de-Marne,ST+,"59,50"
01/08/2011,Transport,95 - Val d'Oise,ST+,"41,40"
01/08/2011,Environnement,Total,ST+,"57,20"
01/08/2011,Environnement,Homme,ST+,"59,60"
01/08/2011,Environnement,Femme,ST+,"55,00"
01/08/2011,Environnement,18 - 24 ans,ST+,"56,40"
01/08/2011,Environnement,25 - 34 ans,ST+,"50,30"
01/08/2011,Environnement,35 - 49 ans,ST+,"57,90"
01/08/2011,Environnement,50 - 64 ans,ST+,"57,40"
01/08/2011,Environnement,65 ans et +,ST+,"65,90"
01/08/2011,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST+,"54,30"
01/08/2011,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",ST+,"55,30"
01/08/2011,Environnement,Employé et personnel de service,ST+,"53,60"
01/08/2011,Environnement,Ouvrier qualifié et non qualifié,ST+,"56,70"
01/08/2011,Environnement,Retraité,ST+,"64,30"
01/08/2011,Environnement,75 - Paris,ST+,"49,90"
01/08/2011,Environnement,77 - Seine et Marne,ST+,"64,60"
01/08/2011,Environnement,78 - Yvelines,ST+,"67,30"
01/08/2011,Environnement,91 - Essonne,ST+,"59,30"
01/08/2011,Environnement,92 - Hauts-de-seine,ST+,"53,20"
01/08/2011,Environnement,93 - Seine-Saint-Denis,ST+,"56,30"
01/08/2011,Environnement,94 - Val-de-Marne,ST+,"56,40"
01/08/2011,Environnement,95 - Val d'Oise,ST+,"56,20"
01/08/2011,Economique,Total,ST+,"47,90"
01/08/2011,Economique,Homme,ST+,"52,00"
01/08/2011,Economique,Femme,ST+,"44,20"
01/08/2011,Economique,18 - 24 ans,ST+,"55,50"
01/08/2011,Economique,25 - 34 ans,ST+,"52,50"
01/08/2011,Economique,35 - 49 ans,ST+,"47,80"
01/08/2011,Economique,50 - 64 ans,ST+,"45,20"
01/08/2011,Economique,65 ans et +,ST+,"39,90"
01/08/2011,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST+,"57,40"
01/08/2011,Economique,"Profession intermédiaire (technicien, agent de maitrise)",ST+,"52,60"
01/08/2011,Economique,Employé et personnel de service,ST+,"50,40"
01/08/2011,Economique,Ouvrier qualifié et non qualifié,ST+,"49,00"
01/08/2011,Economique,Retraité,ST+,"40,00"
01/08/2011,Economique,75 - Paris,ST+,"47,70"
01/08/2011,Economique,77 - Seine et Marne,ST+,"49,80"
01/08/2011,Economique,78 - Yvelines,ST+,"49,90"
01/08/2011,Economique,91 - Essonne,ST+,"48,80"
01/08/2011,Economique,92 - Hauts-de-seine,ST+,"51,30"
01/08/2011,Economique,93 - Seine-Saint-Denis,ST+,"46,40"
01/08/2011,Economique,94 - Val-de-Marne,ST+,"43,50"
01/08/2011,Economique,95 - Val d'Oise,ST+,"45,90"
01/08/2011,Transport,Total,ST-,"36,10"
01/08/2011,Transport,Homme,ST-,"31,20"
01/08/2011,Transport,Femme,ST-,"40,70"
01/08/2011,Transport,18 - 24 ans,ST-,"35,10"
01/08/2011,Transport,25 - 34 ans,ST-,"41,30"
01/08/2011,Transport,35 - 49 ans,ST-,"36,50"
01/08/2011,Transport,50 - 64 ans,ST-,"39,70"
01/08/2011,Transport,65 ans et +,ST-,"24,30"
01/08/2011,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST-,"34,00"
01/08/2011,Transport,"Profession intermédiaire (technicien, agent de maitrise)",ST-,"47,40"
01/08/2011,Transport,Employé et personnel de service,ST-,"40,90"
01/08/2011,Transport,Ouvrier qualifié et non qualifié,ST-,"30,00"
01/08/2011,Transport,Retraité,ST-,"28,60"
01/08/2011,Transport,75 - Paris,ST-,"25,60"
01/08/2011,Transport,77 - Seine et Marne,ST-,"40,50"
01/08/2011,Transport,78 - Yvelines,ST-,"41,40"
01/08/2011,Transport,91 - Essonne,ST-,"46,20"
01/08/2011,Transport,92 - Hauts-de-seine,ST-,"33,70"
01/08/2011,Transport,93 - Seine-Saint-Denis,ST-,"33,50"
01/08/2011,Transport,94 - Val-de-Marne,ST-,"32,60"
01/08/2011,Transport,95 - Val d'Oise,ST-,"44,10"
01/08/2011,Environnement,Total,ST-,"38,60"
01/08/2011,Environnement,Homme,ST-,"36,40"
01/08/2011,Environnement,Femme,ST-,"40,60"
01/08/2011,Environnement,18 - 24 ans,ST-,"40,70"
01/08/2011,Environnement,25 - 34 ans,ST-,"47,80"
01/08/2011,Environnement,35 - 49 ans,ST-,"37,60"
01/08/2011,Environnement,50 - 64 ans,ST-,"37,40"
01/08/2011,Environnement,65 ans et +,ST-,"27,80"
01/08/2011,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST-,"40,10"
01/08/2011,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",ST-,"43,00"
01/08/2011,Environnement,Employé et personnel de service,ST-,"41,70"
01/08/2011,Environnement,Ouvrier qualifié et non qualifié,ST-,"40,20"
01/08/2011,Environnement,Retraité,ST-,"29,80"
01/08/2011,Environnement,75 - Paris,ST-,"42,80"
01/08/2011,Environnement,77 - Seine et Marne,ST-,"31,20"
01/08/2011,Environnement,78 - Yvelines,ST-,"30,30"
01/08/2011,Environnement,91 - Essonne,ST-,"40,70"
01/08/2011,Environnement,92 - Hauts-de-seine,ST-,"40,30"
01/08/2011,Environnement,93 - Seine-Saint-Denis,ST-,"40,70"
01/08/2011,Environnement,94 - Val-de-Marne,ST-,"40,00"
01/08/2011,Environnement,95 - Val d'Oise,ST-,"40,00"
01/08/2011,Economique,Total,ST-,"39,80"
01/08/2011,Economique,Homme,ST-,"37,10"
01/08/2011,Economique,Femme,ST-,"42,40"
01/08/2011,Economique,18 - 24 ans,ST-,"29,10"
01/08/2011,Economique,25 - 34 ans,ST-,"42,60"
01/08/2011,Economique,35 - 49 ans,ST-,"40,50"
01/08/2011,Economique,50 - 64 ans,ST-,"45,30"
01/08/2011,Economique,65 ans et +,ST-,"35,80"
01/08/2011,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST-,"31,80"
01/08/2011,Economique,"Profession intermédiaire (technicien, agent de maitrise)",ST-,"38,40"
01/08/2011,Economique,Employé et personnel de service,ST-,"40,10"
